0.3351 	WARNING 	Movie2 stim could not be imported and won't be available
15.5800 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

105.7747 	EXP 	text: text = u'en Finlandia'
105.7747 	EXP 	text: autoDraw = True
105.7751 	EXP 	window1: recordFrameIntervals = False
107.9420 	DATA 	Keypress: space
107.9428 	EXP 	New trial (rep=0, index=11): {u'stim': u'encima'}
107.9475 	EXP 	window1: recordFrameIntervals = False
107.9578 	EXP 	text: autoDraw = False
107.9578 	EXP 	text: text = u'encima'
107.9578 	EXP 	text: autoDraw = True
107.9581 	EXP 	window1: recordFrameIntervals = False
109.5087 	DATA 	Keypress: space
109.5096 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
109.5138 	EXP 	window1: recordFrameIntervals = False
109.5260 	EXP 	text: autoDraw = False
109.5260 	EXP 	text: text = u'enano'
109.5260 	EXP 	text: autoDraw = True
109.5263 	EXP 	window1: recordFrameIntervals = False
111.0927 	DATA 	Keypress: space
111.0935 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
111.0977 	EXP 	window1: recordFrameIntervals = False
111.1081 	EXP 	text: autoDraw = False
111.1081 	EXP 	text: text = u'hincha'
111.1081 	EXP 	text: autoDraw = True
111.1084 	EXP 	window1: recordFrameIntervals = False
112.7419 	DATA 	Keypress: space
112.7427 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
112.7476 	EXP 	window1: recordFrameIntervals = False
112.7600 	EXP 	text: autoDraw = False
112.7600 	EXP 	text: text = u'a\xf1o'
112.7600 	EXP 	text: autoDraw = True
112.7604 	EXP 	window1: recordFrameIntervals = False
114.1757 	DATA 	Keypress: space
114.1764 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
114.1806 	EXP 	window1: recordFrameIntervals = False
114.1921 	EXP 	text: autoDraw = False
114.1921 	EXP 	text: text = u'tango'
114.1921 	EXP 	text: autoDraw = True
114.1926 	EXP 	window1: recordFrameIntervals = False
116.6926 	DATA 	Keypress: space
116.6934 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
116.6971 	EXP 	window1: recordFrameIntervals = False
116.7088 	EXP 	text: autoDraw = False
116.7088 	EXP 	text: text = u'pala'
116.7088 	EXP 	text: autoDraw = True
116.7091 	EXP 	window1: recordFrameIntervals = False
117.9270 	DATA 	Keypress: space
117.9278 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
117.9318 	EXP 	window1: recordFrameIntervals = False
117.9423 	EXP 	text: autoDraw = False
117.9423 	EXP 	text: text = u'alto'
117.9423 	EXP 	text: autoDraw = True
117.9427 	EXP 	window1: recordFrameIntervals = False
119.0935 	DATA 	Keypress: space
119.0944 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
119.0981 	EXP 	window1: recordFrameIntervals = False
119.1099 	EXP 	text: autoDraw = False
119.1099 	EXP 	text: text = u'algo'
119.1099 	EXP 	text: autoDraw = True
119.1104 	EXP 	window1: recordFrameIntervals = False
120.4932 	DATA 	Keypress: space
120.4938 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
120.4969 	EXP 	window1: recordFrameIntervals = False
120.5096 	EXP 	text: autoDraw = False
120.5096 	EXP 	text: text = u'para'
120.5096 	EXP 	text: autoDraw = True
120.5098 	EXP 	window1: recordFrameIntervals = False
121.5436 	DATA 	Keypress: space
121.5444 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
121.5485 	EXP 	window1: recordFrameIntervals = False
121.5603 	EXP 	text: autoDraw = False
121.5603 	EXP 	text: text = u'corre'
121.5603 	EXP 	text: autoDraw = True
121.5605 	EXP 	window1: recordFrameIntervals = False
122.7109 	DATA 	Keypress: space
122.7117 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
122.7184 	EXP 	window1: recordFrameIntervals = False
122.7264 	EXP 	text: autoDraw = False
122.7264 	EXP 	text: text = u'Enrique'
122.7264 	EXP 	text: autoDraw = True
122.7267 	EXP 	window1: recordFrameIntervals = False
124.0102 	DATA 	Keypress: space
124.0110 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
124.0162 	EXP 	window1: recordFrameIntervals = False
124.0265 	EXP 	text: autoDraw = False
124.0265 	EXP 	text: text = u'Rosa'
124.0265 	EXP 	text: autoDraw = True
124.0267 	EXP 	window1: recordFrameIntervals = False
125.2775 	DATA 	Keypress: space
125.2783 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
125.2837 	EXP 	window1: recordFrameIntervals = False
125.2941 	EXP 	text: autoDraw = False
125.2941 	EXP 	text: text = u'Israel'
125.2941 	EXP 	text: autoDraw = True
125.2945 	EXP 	window1: recordFrameIntervals = False
126.4444 	DATA 	Keypress: space
126.4452 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
126.4548 	EXP 	window1: recordFrameIntervals = False
126.4777 	EXP 	text: autoDraw = False
126.4777 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
126.4777 	EXP 	text: autoDraw = True
126.4781 	EXP 	window1: recordFrameIntervals = False
128.5280 	DATA 	Keypress: space
128.5288 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
128.5368 	EXP 	window1: recordFrameIntervals = False
