0.3318 	WARNING 	Movie2 stim could not be imported and won't be available
136.0482 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
136.0523 	EXP 	window1: recordFrameIntervals = False
136.0638 	EXP 	text: autoDraw = False
136.0638 	EXP 	text: text = u'enano'
136.0638 	EXP 	text: autoDraw = True
136.0641 	EXP 	window1: recordFrameIntervals = False
137.1979 	DATA 	Keypress: space
137.1984 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
137.2020 	EXP 	window1: recordFrameIntervals = False
137.2134 	EXP 	text: autoDraw = False
137.2134 	EXP 	text: text = u'hincha'
137.2134 	EXP 	text: autoDraw = True
137.2138 	EXP 	window1: recordFrameIntervals = False
138.8319 	DATA 	Keypress: space
138.8327 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
138.8377 	EXP 	window1: recordFrameIntervals = False
138.8478 	EXP 	text: autoDraw = False
138.8478 	EXP 	text: text = u'a\xf1o'
138.8478 	EXP 	text: autoDraw = True
138.8480 	EXP 	window1: recordFrameIntervals = False
139.9998 	DATA 	Keypress: space
140.0149 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
140.0191 	EXP 	window1: recordFrameIntervals = False
140.0306 	EXP 	text: autoDraw = False
140.0306 	EXP 	text: text = u'tango'
140.0306 	EXP 	text: autoDraw = True
140.0309 	EXP 	window1: recordFrameIntervals = False
141.2152 	DATA 	Keypress: space
141.2160 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
141.2198 	EXP 	window1: recordFrameIntervals = False
141.2311 	EXP 	text: autoDraw = False
141.2311 	EXP 	text: text = u'pala'
141.2311 	EXP 	text: autoDraw = True
141.2313 	EXP 	window1: recordFrameIntervals = False
142.2485 	DATA 	Keypress: space
142.2493 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
142.2538 	EXP 	window1: recordFrameIntervals = False
142.2643 	EXP 	text: autoDraw = False
142.2643 	EXP 	text: text = u'alto'
142.2643 	EXP 	text: autoDraw = True
142.2645 	EXP 	window1: recordFrameIntervals = False
143.4161 	DATA 	Keypress: space
143.4323 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
143.4363 	EXP 	window1: recordFrameIntervals = False
143.4479 	EXP 	text: autoDraw = False
143.4479 	EXP 	text: text = u'algo'
143.4479 	EXP 	text: autoDraw = True
143.4482 	EXP 	window1: recordFrameIntervals = False
144.5482 	DATA 	Keypress: space
144.5487 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
144.5525 	EXP 	window1: recordFrameIntervals = False
144.5653 	EXP 	text: autoDraw = False
144.5653 	EXP 	text: text = u'para'
144.5653 	EXP 	text: autoDraw = True
144.5655 	EXP 	window1: recordFrameIntervals = False
145.6655 	DATA 	Keypress: space
145.6663 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
145.6704 	EXP 	window1: recordFrameIntervals = False
145.6820 	EXP 	text: autoDraw = False
145.6820 	EXP 	text: text = u'corre'
145.6820 	EXP 	text: autoDraw = True
145.6823 	EXP 	window1: recordFrameIntervals = False
147.0160 	DATA 	Keypress: space
147.0168 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
147.0234 	EXP 	window1: recordFrameIntervals = False
147.0313 	EXP 	text: autoDraw = False
147.0313 	EXP 	text: text = u'Enrique'
147.0313 	EXP 	text: autoDraw = True
147.0316 	EXP 	window1: recordFrameIntervals = False
150.0000 	DATA 	Keypress: space
150.0008 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
150.0063 	EXP 	window1: recordFrameIntervals = False
150.0153 	EXP 	text: autoDraw = False
150.0153 	EXP 	text: text = u'Rosa'
150.0153 	EXP 	text: autoDraw = True
150.0157 	EXP 	window1: recordFrameIntervals = False
151.1498 	DATA 	Keypress: space
151.1507 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
151.1559 	EXP 	window1: recordFrameIntervals = False
151.1663 	EXP 	text: autoDraw = False
151.1663 	EXP 	text: text = u'Israel'
151.1663 	EXP 	text: autoDraw = True
151.1666 	EXP 	window1: recordFrameIntervals = False
152.5336 	DATA 	Keypress: space
