0.3391 	WARNING 	Movie2 stim could not be imported and won't be available
84.8059 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
84.8086 	EXP 	window1: recordFrameIntervals = False
84.8223 	EXP 	text: autoDraw = False
84.8223 	EXP 	text: text = u'enano'
84.8223 	EXP 	text: autoDraw = True
84.8224 	EXP 	window1: recordFrameIntervals = False
86.7061 	DATA 	Keypress: space
86.7065 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
86.7092 	EXP 	window1: recordFrameIntervals = False
86.7225 	EXP 	text: autoDraw = False
86.7225 	EXP 	text: text = u'hincha'
86.7225 	EXP 	text: autoDraw = True
86.7227 	EXP 	window1: recordFrameIntervals = False
89.4265 	DATA 	Keypress: space
89.4269 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
89.4303 	EXP 	window1: recordFrameIntervals = False
89.4430 	EXP 	text: autoDraw = False
89.4430 	EXP 	text: text = u'a\xf1o'
89.4430 	EXP 	text: autoDraw = True
89.4431 	EXP 	window1: recordFrameIntervals = False
91.1232 	DATA 	Keypress: space
91.1236 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
91.1262 	EXP 	window1: recordFrameIntervals = False
91.1397 	EXP 	text: autoDraw = False
91.1397 	EXP 	text: text = u'tango'
91.1397 	EXP 	text: autoDraw = True
91.1398 	EXP 	window1: recordFrameIntervals = False
93.4935 	DATA 	Keypress: space
93.4940 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
93.4964 	EXP 	window1: recordFrameIntervals = False
93.5101 	EXP 	text: autoDraw = False
93.5101 	EXP 	text: text = u'pala'
93.5101 	EXP 	text: autoDraw = True
93.5103 	EXP 	window1: recordFrameIntervals = False
94.9902 	DATA 	Keypress: space
94.9906 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
94.9931 	EXP 	window1: recordFrameIntervals = False
95.0066 	EXP 	text: autoDraw = False
95.0066 	EXP 	text: text = u'alto'
95.0066 	EXP 	text: autoDraw = True
95.0068 	EXP 	window1: recordFrameIntervals = False
96.4107 	DATA 	Keypress: space
96.4112 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
96.4139 	EXP 	window1: recordFrameIntervals = False
