0.3326 	WARNING 	Movie2 stim could not be imported and won't be available
244.3862 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
244.3903 	EXP 	window1: recordFrameIntervals = False
244.4014 	EXP 	text: autoDraw = False
244.4014 	EXP 	text: text = u'enano'
244.4014 	EXP 	text: autoDraw = True
244.4016 	EXP 	window1: recordFrameIntervals = False
245.9855 	DATA 	Keypress: space
245.9863 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
245.9904 	EXP 	window1: recordFrameIntervals = False
246.0015 	EXP 	text: autoDraw = False
246.0015 	EXP 	text: text = u'hincha'
246.0015 	EXP 	text: autoDraw = True
246.0018 	EXP 	window1: recordFrameIntervals = False
249.3861 	DATA 	Keypress: space
249.3869 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
249.3917 	EXP 	window1: recordFrameIntervals = False
249.4022 	EXP 	text: autoDraw = False
249.4022 	EXP 	text: text = u'a\xf1o'
249.4022 	EXP 	text: autoDraw = True
249.4026 	EXP 	window1: recordFrameIntervals = False
250.5863 	DATA 	Keypress: space
250.5871 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
250.5911 	EXP 	window1: recordFrameIntervals = False
250.6021 	EXP 	text: autoDraw = False
250.6021 	EXP 	text: text = u'tango'
250.6021 	EXP 	text: autoDraw = True
250.6026 	EXP 	window1: recordFrameIntervals = False
252.0865 	DATA 	Keypress: space
252.0873 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
252.0909 	EXP 	window1: recordFrameIntervals = False
252.1027 	EXP 	text: autoDraw = False
252.1027 	EXP 	text: text = u'pala'
252.1027 	EXP 	text: autoDraw = True
252.1031 	EXP 	window1: recordFrameIntervals = False
253.3699 	DATA 	Keypress: space
253.3707 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
253.3748 	EXP 	window1: recordFrameIntervals = False
253.3860 	EXP 	text: autoDraw = False
253.3860 	EXP 	text: text = u'alto'
253.3860 	EXP 	text: autoDraw = True
253.3863 	EXP 	window1: recordFrameIntervals = False
254.5870 	DATA 	Keypress: space
254.5879 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
254.5916 	EXP 	window1: recordFrameIntervals = False
254.6031 	EXP 	text: autoDraw = False
254.6031 	EXP 	text: text = u'algo'
254.6031 	EXP 	text: autoDraw = True
254.6033 	EXP 	window1: recordFrameIntervals = False
255.8369 	DATA 	Keypress: space
255.8377 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
255.8414 	EXP 	window1: recordFrameIntervals = False
255.8529 	EXP 	text: autoDraw = False
255.8529 	EXP 	text: text = u'para'
255.8529 	EXP 	text: autoDraw = True
255.8532 	EXP 	window1: recordFrameIntervals = False
257.0538 	DATA 	Keypress: space
257.0547 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
257.0591 	EXP 	window1: recordFrameIntervals = False
257.0700 	EXP 	text: autoDraw = False
257.0700 	EXP 	text: text = u'corre'
257.0700 	EXP 	text: autoDraw = True
257.0703 	EXP 	window1: recordFrameIntervals = False
258.6207 	DATA 	Keypress: space
258.6215 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
258.6278 	EXP 	window1: recordFrameIntervals = False
258.6367 	EXP 	text: autoDraw = False
258.6367 	EXP 	text: text = u'Enrique'
258.6367 	EXP 	text: autoDraw = True
258.6369 	EXP 	window1: recordFrameIntervals = False
260.5043 	DATA 	Keypress: space
260.5051 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
260.5106 	EXP 	window1: recordFrameIntervals = False
260.5204 	EXP 	text: autoDraw = False
260.5204 	EXP 	text: text = u'Rosa'
260.5204 	EXP 	text: autoDraw = True
260.5208 	EXP 	window1: recordFrameIntervals = False
261.9545 	DATA 	Keypress: space
261.9554 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
261.9605 	EXP 	window1: recordFrameIntervals = False
261.9705 	EXP 	text: autoDraw = False
261.9705 	EXP 	text: text = u'Israel'
261.9705 	EXP 	text: autoDraw = True
261.9708 	EXP 	window1: recordFrameIntervals = False
263.3049 	DATA 	Keypress: space
263.3057 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
263.3146 	EXP 	window1: recordFrameIntervals = False
263.3374 	EXP 	text: autoDraw = False
263.3374 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
263.3374 	EXP 	text: autoDraw = True
263.3377 	EXP 	window1: recordFrameIntervals = False
264.8717 	DATA 	Keypress: space
264.8725 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
264.8809 	EXP 	window1: recordFrameIntervals = False
264.9044 	EXP 	text: autoDraw = False
264.9044 	EXP 	text: text = u'\xbfVienes a las 6?'
264.9044 	EXP 	text: autoDraw = True
264.9048 	EXP 	window1: recordFrameIntervals = False
266.6054 	DATA 	Keypress: space
