0.3507 	WARNING 	Movie2 stim could not be imported and won't be available
59.9334 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
59.9367 	EXP 	window1: recordFrameIntervals = False
59.9493 	EXP 	text: autoDraw = False
59.9493 	EXP 	text: text = u'enano'
59.9493 	EXP 	text: autoDraw = True
59.9495 	EXP 	window1: recordFrameIntervals = False
61.9664 	DATA 	Keypress: space
61.9667 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
61.9695 	EXP 	window1: recordFrameIntervals = False
61.9829 	EXP 	text: autoDraw = False
61.9829 	EXP 	text: text = u'hincha'
61.9829 	EXP 	text: autoDraw = True
61.9831 	EXP 	window1: recordFrameIntervals = False
64.0500 	DATA 	Keypress: space
64.0504 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
64.0540 	EXP 	window1: recordFrameIntervals = False
64.0662 	EXP 	text: autoDraw = False
64.0662 	EXP 	text: text = u'a\xf1o'
64.0662 	EXP 	text: autoDraw = True
64.0664 	EXP 	window1: recordFrameIntervals = False
65.0668 	DATA 	Keypress: space
65.0676 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
65.0718 	EXP 	window1: recordFrameIntervals = False
65.0830 	EXP 	text: autoDraw = False
65.0830 	EXP 	text: text = u'tango'
65.0830 	EXP 	text: autoDraw = True
65.0831 	EXP 	window1: recordFrameIntervals = False
66.7335 	DATA 	Keypress: space
66.7339 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
66.7363 	EXP 	window1: recordFrameIntervals = False
66.7500 	EXP 	text: autoDraw = False
66.7500 	EXP 	text: text = u'pala'
66.7500 	EXP 	text: autoDraw = True
66.7502 	EXP 	window1: recordFrameIntervals = False
68.0338 	DATA 	Keypress: space
68.0342 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
68.0369 	EXP 	window1: recordFrameIntervals = False
68.0502 	EXP 	text: autoDraw = False
68.0502 	EXP 	text: text = u'alto'
68.0502 	EXP 	text: autoDraw = True
68.0504 	EXP 	window1: recordFrameIntervals = False
69.1503 	DATA 	Keypress: space
69.1507 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
69.1531 	EXP 	window1: recordFrameIntervals = False
69.1668 	EXP 	text: autoDraw = False
69.1668 	EXP 	text: text = u'algo'
69.1668 	EXP 	text: autoDraw = True
69.1669 	EXP 	window1: recordFrameIntervals = False
70.1504 	DATA 	Keypress: space
70.1508 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
70.1532 	EXP 	window1: recordFrameIntervals = False
70.1669 	EXP 	text: autoDraw = False
70.1669 	EXP 	text: text = u'para'
70.1669 	EXP 	text: autoDraw = True
70.1670 	EXP 	window1: recordFrameIntervals = False
71.4672 	DATA 	Keypress: space
71.4677 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
71.4703 	EXP 	window1: recordFrameIntervals = False
71.4838 	EXP 	text: autoDraw = False
71.4838 	EXP 	text: text = u'corre'
71.4838 	EXP 	text: autoDraw = True
71.4839 	EXP 	window1: recordFrameIntervals = False
72.8508 	DATA 	Keypress: space
72.8512 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
72.8560 	EXP 	window1: recordFrameIntervals = False
72.8673 	EXP 	text: autoDraw = False
72.8673 	EXP 	text: text = u'Enrique'
72.8673 	EXP 	text: autoDraw = True
72.8674 	EXP 	window1: recordFrameIntervals = False
74.2509 	DATA 	Keypress: space
74.2513 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
74.2550 	EXP 	window1: recordFrameIntervals = False
74.2672 	EXP 	text: autoDraw = False
74.2672 	EXP 	text: text = u'Rosa'
74.2672 	EXP 	text: autoDraw = True
74.2674 	EXP 	window1: recordFrameIntervals = False
75.4344 	DATA 	Keypress: space
75.4349 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
75.4386 	EXP 	window1: recordFrameIntervals = False
75.4509 	EXP 	text: autoDraw = False
75.4509 	EXP 	text: text = u'Israel'
75.4509 	EXP 	text: autoDraw = True
75.4510 	EXP 	window1: recordFrameIntervals = False
77.1844 	DATA 	Keypress: space
77.1848 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
77.1927 	EXP 	window1: recordFrameIntervals = False
77.2008 	EXP 	text: autoDraw = False
77.2008 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
77.2008 	EXP 	text: autoDraw = True
77.2010 	EXP 	window1: recordFrameIntervals = False
78.9847 	DATA 	Keypress: space
78.9851 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
78.9909 	EXP 	window1: recordFrameIntervals = False
79.0011 	EXP 	text: autoDraw = False
79.0011 	EXP 	text: text = u'\xbfVienes a las 6?'
79.0011 	EXP 	text: autoDraw = True
79.0012 	EXP 	window1: recordFrameIntervals = False
81.1018 	DATA 	Keypress: space
81.1023 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
81.1710 	EXP 	window1: recordFrameIntervals = False
81.1849 	EXP 	text: autoDraw = False
81.1849 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
81.1849 	EXP 	text: autoDraw = True
81.1850 	EXP 	window1: recordFrameIntervals = False
142.7740 	DATA 	Keypress: space
142.7906 	EXP 	text: autoDraw = False
142.7906 	EXP 	text_3: autoDraw = True
153.8587 	DATA 	Keypress: return
155.2588 	DATA 	Keypress: escape
