0.3390 	WARNING 	Movie2 stim could not be imported and won't be available
65.8792 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
65.8823 	EXP 	window1: recordFrameIntervals = False
65.8950 	EXP 	text: autoDraw = False
65.8950 	EXP 	text: text = u'enano'
65.8950 	EXP 	text: autoDraw = True
65.8951 	EXP 	window1: recordFrameIntervals = False
67.5621 	DATA 	Keypress: space
67.5625 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
67.5652 	EXP 	window1: recordFrameIntervals = False
67.5785 	EXP 	text: autoDraw = False
67.5785 	EXP 	text: text = u'hincha'
67.5785 	EXP 	text: autoDraw = True
67.5786 	EXP 	window1: recordFrameIntervals = False
69.9622 	DATA 	Keypress: space
69.9626 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
69.9662 	EXP 	window1: recordFrameIntervals = False
69.9788 	EXP 	text: autoDraw = False
69.9788 	EXP 	text: text = u'a\xf1o'
69.9788 	EXP 	text: autoDraw = True
69.9790 	EXP 	window1: recordFrameIntervals = False
71.4828 	DATA 	Keypress: space
71.4833 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
71.4860 	EXP 	window1: recordFrameIntervals = False
71.4990 	EXP 	text: autoDraw = False
71.4990 	EXP 	text: text = u'tango'
71.4990 	EXP 	text: autoDraw = True
71.4991 	EXP 	window1: recordFrameIntervals = False
73.0459 	DATA 	Keypress: space
73.0463 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
73.0486 	EXP 	window1: recordFrameIntervals = False
73.0622 	EXP 	text: autoDraw = False
73.0622 	EXP 	text: text = u'pala'
73.0622 	EXP 	text: autoDraw = True
73.0624 	EXP 	window1: recordFrameIntervals = False
74.5127 	DATA 	Keypress: space
74.5131 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
74.5157 	EXP 	window1: recordFrameIntervals = False
74.5293 	EXP 	text: autoDraw = False
74.5293 	EXP 	text: text = u'alto'
74.5293 	EXP 	text: autoDraw = True
74.5295 	EXP 	window1: recordFrameIntervals = False
75.8628 	DATA 	Keypress: space
75.8633 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
75.8656 	EXP 	window1: recordFrameIntervals = False
75.8793 	EXP 	text: autoDraw = False
75.8793 	EXP 	text: text = u'algo'
75.8793 	EXP 	text: autoDraw = True
75.8794 	EXP 	window1: recordFrameIntervals = False
77.2462 	DATA 	Keypress: space
77.2466 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
77.2491 	EXP 	window1: recordFrameIntervals = False
77.2628 	EXP 	text: autoDraw = False
77.2628 	EXP 	text: text = u'para'
77.2628 	EXP 	text: autoDraw = True
77.2629 	EXP 	window1: recordFrameIntervals = False
78.5466 	DATA 	Keypress: space
78.5471 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
78.5498 	EXP 	window1: recordFrameIntervals = False
78.5628 	EXP 	text: autoDraw = False
78.5628 	EXP 	text: text = u'corre'
78.5628 	EXP 	text: autoDraw = True
78.5630 	EXP 	window1: recordFrameIntervals = False
79.9966 	DATA 	Keypress: space
79.9970 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
80.0018 	EXP 	window1: recordFrameIntervals = False
80.0132 	EXP 	text: autoDraw = False
80.0132 	EXP 	text: text = u'Enrique'
