0.3387 	WARNING 	Movie2 stim could not be imported and won't be available
69.0440 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
69.0482 	EXP 	window1: recordFrameIntervals = False
69.0590 	EXP 	text: autoDraw = False
69.0590 	EXP 	text: text = u'enano'
69.0590 	EXP 	text: autoDraw = True
69.0594 	EXP 	window1: recordFrameIntervals = False
71.6602 	DATA 	Keypress: space
71.6610 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
71.6656 	EXP 	window1: recordFrameIntervals = False
71.6761 	EXP 	text: autoDraw = False
71.6761 	EXP 	text: text = u'hincha'
71.6761 	EXP 	text: autoDraw = True
71.6764 	EXP 	window1: recordFrameIntervals = False
73.2103 	DATA 	Keypress: space
73.2111 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
73.2163 	EXP 	window1: recordFrameIntervals = False
73.2262 	EXP 	text: autoDraw = False
73.2262 	EXP 	text: text = u'a\xf1o'
73.2262 	EXP 	text: autoDraw = True
73.2266 	EXP 	window1: recordFrameIntervals = False
74.8938 	DATA 	Keypress: space
74.8947 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
74.8987 	EXP 	window1: recordFrameIntervals = False
74.9098 	EXP 	text: autoDraw = False
74.9098 	EXP 	text: text = u'tango'
74.9098 	EXP 	text: autoDraw = True
74.9101 	EXP 	window1: recordFrameIntervals = False
76.4771 	DATA 	Keypress: space
76.4779 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
76.4816 	EXP 	window1: recordFrameIntervals = False
76.4935 	EXP 	text: autoDraw = False
76.4935 	EXP 	text: text = u'pala'
76.4935 	EXP 	text: autoDraw = True
76.4938 	EXP 	window1: recordFrameIntervals = False
78.2109 	DATA 	Keypress: space
78.2117 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
78.2161 	EXP 	window1: recordFrameIntervals = False
78.2269 	EXP 	text: autoDraw = False
78.2269 	EXP 	text: text = u'alto'
78.2269 	EXP 	text: autoDraw = True
78.2272 	EXP 	window1: recordFrameIntervals = False
80.0112 	DATA 	Keypress: space
80.0121 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
80.0158 	EXP 	window1: recordFrameIntervals = False
80.0274 	EXP 	text: autoDraw = False
80.0274 	EXP 	text: text = u'algo'
80.0274 	EXP 	text: autoDraw = True
80.0277 	EXP 	window1: recordFrameIntervals = False
81.5446 	DATA 	Keypress: space
