0.5323 	WARNING 	Movie2 stim could not be imported and won't be available
78.9547 	DATA 	Keypress: space
78.9556 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
78.9598 	EXP 	window1: recordFrameIntervals = False
78.9715 	EXP 	text: autoDraw = False
78.9715 	EXP 	text: text = u'enano'
78.9715 	EXP 	text: autoDraw = True
78.9718 	EXP 	window1: recordFrameIntervals = False
80.9216 	DATA 	Keypress: space
80.9224 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
80.9267 	EXP 	window1: recordFrameIntervals = False
80.9385 	EXP 	text: autoDraw = False
80.9385 	EXP 	text: text = u'hincha'
80.9385 	EXP 	text: autoDraw = True
80.9390 	EXP 	window1: recordFrameIntervals = False
82.6554 	DATA 	Keypress: space
82.6562 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
82.6613 	EXP 	window1: recordFrameIntervals = False
82.6717 	EXP 	text: autoDraw = False
82.6717 	EXP 	text: text = u'a\xf1o'
82.6717 	EXP 	text: autoDraw = True
82.6720 	EXP 	window1: recordFrameIntervals = False
84.3057 	DATA 	Keypress: space
84.3066 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
84.3107 	EXP 	window1: recordFrameIntervals = False
84.3224 	EXP 	text: autoDraw = False
84.3224 	EXP 	text: text = u'tango'
84.3224 	EXP 	text: autoDraw = True
84.3227 	EXP 	window1: recordFrameIntervals = False
85.8563 	DATA 	Keypress: space
85.8571 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
85.8609 	EXP 	window1: recordFrameIntervals = False
85.8726 	EXP 	text: autoDraw = False
85.8726 	EXP 	text: text = u'pala'
85.8726 	EXP 	text: autoDraw = True
85.8730 	EXP 	window1: recordFrameIntervals = False
87.1730 	DATA 	Keypress: space
87.1738 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
87.1778 	EXP 	window1: recordFrameIntervals = False
87.1894 	EXP 	text: autoDraw = False
87.1894 	EXP 	text: text = u'alto'
87.1894 	EXP 	text: autoDraw = True
87.1897 	EXP 	window1: recordFrameIntervals = False
88.5241 	DATA 	Keypress: space
88.5249 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
88.5287 	EXP 	window1: recordFrameIntervals = False
88.5393 	EXP 	text: autoDraw = False
88.5393 	EXP 	text: text = u'algo'
88.5393 	EXP 	text: autoDraw = True
88.5396 	EXP 	window1: recordFrameIntervals = False
89.8574 	DATA 	Keypress: space
89.8582 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
89.8622 	EXP 	window1: recordFrameIntervals = False
89.8727 	EXP 	text: autoDraw = False
89.8727 	EXP 	text: text = u'para'
89.8727 	EXP 	text: autoDraw = True
89.8730 	EXP 	window1: recordFrameIntervals = False
91.3076 	DATA 	Keypress: space
91.3084 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
91.3126 	EXP 	window1: recordFrameIntervals = False
91.3231 	EXP 	text: autoDraw = False
91.3231 	EXP 	text: text = u'corre'
91.3231 	EXP 	text: autoDraw = True
91.3233 	EXP 	window1: recordFrameIntervals = False
93.3082 	DATA 	Keypress: space
93.3090 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
93.3158 	EXP 	window1: recordFrameIntervals = False
93.3240 	EXP 	text: autoDraw = False
93.3240 	EXP 	text: text = u'Enrique'
93.3240 	EXP 	text: autoDraw = True
93.3242 	EXP 	window1: recordFrameIntervals = False
95.2079 	DATA 	Keypress: space
95.2087 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
95.2139 	EXP 	window1: recordFrameIntervals = False
95.2243 	EXP 	text: autoDraw = False
95.2243 	EXP 	text: text = u'Rosa'
95.2243 	EXP 	text: autoDraw = True
95.2245 	EXP 	window1: recordFrameIntervals = False
96.8916 	DATA 	Keypress: space
96.8925 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
96.8977 	EXP 	window1: recordFrameIntervals = False
96.9082 	EXP 	text: autoDraw = False
96.9082 	EXP 	text: text = u'Israel'
96.9082 	EXP 	text: autoDraw = True
96.9085 	EXP 	window1: recordFrameIntervals = False
99.0924 	DATA 	Keypress: space
99.0932 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
99.1023 	EXP 	window1: recordFrameIntervals = False
99.1249 	EXP 	text: autoDraw = False
99.1249 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
99.1249 	EXP 	text: autoDraw = True
99.1256 	EXP 	window1: recordFrameIntervals = False
101.6093 	DATA 	Keypress: space
101.6101 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
101.6181 	EXP 	window1: recordFrameIntervals = False
101.6248 	EXP 	text: autoDraw = False
101.6248 	EXP 	text: text = u'\xbfVienes a las 6?'
101.6248 	EXP 	text: autoDraw = True
101.6250 	EXP 	window1: recordFrameIntervals = False
104.1268 	DATA 	Keypress: space
104.1277 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
104.1975 	EXP 	window1: recordFrameIntervals = False
104.2100 	EXP 	text: autoDraw = False
104.2100 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
104.2100 	EXP 	text: autoDraw = True
104.2106 	EXP 	window1: recordFrameIntervals = False
174.8920 	DATA 	Keypress: space
174.9071 	EXP 	text: autoDraw = False
174.9071 	EXP 	text_3: autoDraw = True
208.0812 	DATA 	Keypress: space
