0.3538 	WARNING 	Movie2 stim could not be imported and won't be available
62.5431 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
62.5458 	EXP 	window1: recordFrameIntervals = False
62.5593 	EXP 	text: autoDraw = False
62.5593 	EXP 	text: text = u'enano'
62.5593 	EXP 	text: autoDraw = True
62.5594 	EXP 	window1: recordFrameIntervals = False
65.2098 	DATA 	Keypress: space
65.2102 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
65.2130 	EXP 	window1: recordFrameIntervals = False
65.2260 	EXP 	text: autoDraw = False
65.2260 	EXP 	text: text = u'hincha'
65.2260 	EXP 	text: autoDraw = True
65.2261 	EXP 	window1: recordFrameIntervals = False
67.3563 	DATA 	Keypress: space
67.3567 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
67.3601 	EXP 	window1: recordFrameIntervals = False
67.3729 	EXP 	text: autoDraw = False
67.3729 	EXP 	text: text = u'a\xf1o'
67.3729 	EXP 	text: autoDraw = True
67.3730 	EXP 	window1: recordFrameIntervals = False
68.6565 	DATA 	Keypress: space
68.6569 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
68.6595 	EXP 	window1: recordFrameIntervals = False
68.6730 	EXP 	text: autoDraw = False
68.6730 	EXP 	text: text = u'tango'
68.6730 	EXP 	text: autoDraw = True
68.6731 	EXP 	window1: recordFrameIntervals = False
70.6232 	DATA 	Keypress: space
70.6237 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
70.6262 	EXP 	window1: recordFrameIntervals = False
70.6398 	EXP 	text: autoDraw = False
70.6398 	EXP 	text: text = u'pala'
70.6398 	EXP 	text: autoDraw = True
70.6399 	EXP 	window1: recordFrameIntervals = False
72.5901 	DATA 	Keypress: space
72.5905 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
72.5931 	EXP 	window1: recordFrameIntervals = False
72.6067 	EXP 	text: autoDraw = False
72.6067 	EXP 	text: text = u'alto'
72.6067 	EXP 	text: autoDraw = True
72.6069 	EXP 	window1: recordFrameIntervals = False
73.8404 	DATA 	Keypress: space
73.8408 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
73.8433 	EXP 	window1: recordFrameIntervals = False
73.8568 	EXP 	text: autoDraw = False
73.8568 	EXP 	text: text = u'algo'
73.8568 	EXP 	text: autoDraw = True
73.8569 	EXP 	window1: recordFrameIntervals = False
75.0570 	DATA 	Keypress: space
75.0574 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
75.0598 	EXP 	window1: recordFrameIntervals = False
75.0735 	EXP 	text: autoDraw = False
75.0735 	EXP 	text: text = u'para'
75.0735 	EXP 	text: autoDraw = True
75.0736 	EXP 	window1: recordFrameIntervals = False
76.2738 	DATA 	Keypress: space
76.2742 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
76.2768 	EXP 	window1: recordFrameIntervals = False
76.2903 	EXP 	text: autoDraw = False
76.2903 	EXP 	text: text = u'corre'
76.2903 	EXP 	text: autoDraw = True
76.2904 	EXP 	window1: recordFrameIntervals = False
77.5906 	DATA 	Keypress: space
77.5910 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
77.5961 	EXP 	window1: recordFrameIntervals = False
77.6070 	EXP 	text: autoDraw = False
77.6070 	EXP 	text: text = u'Enrique'
77.6070 	EXP 	text: autoDraw = True
77.6071 	EXP 	window1: recordFrameIntervals = False
79.0741 	DATA 	Keypress: space
79.0745 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
79.0780 	EXP 	window1: recordFrameIntervals = False
79.0905 	EXP 	text: autoDraw = False
79.0905 	EXP 	text: text = u'Rosa'
