0.3652 	WARNING 	Movie2 stim could not be imported and won't be available
84.8546 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
84.8588 	EXP 	window1: recordFrameIntervals = False
84.8705 	EXP 	text: autoDraw = False
84.8705 	EXP 	text: text = u'enano'
84.8705 	EXP 	text: autoDraw = True
84.8709 	EXP 	window1: recordFrameIntervals = False
86.1712 	DATA 	Keypress: space
86.1720 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
86.1762 	EXP 	window1: recordFrameIntervals = False
86.1868 	EXP 	text: autoDraw = False
86.1868 	EXP 	text: text = u'hincha'
86.1868 	EXP 	text: autoDraw = True
86.1871 	EXP 	window1: recordFrameIntervals = False
88.5379 	DATA 	Keypress: space
88.5387 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
88.5437 	EXP 	window1: recordFrameIntervals = False
88.5543 	EXP 	text: autoDraw = False
88.5543 	EXP 	text: text = u'a\xf1o'
88.5543 	EXP 	text: autoDraw = True
88.5547 	EXP 	window1: recordFrameIntervals = False
89.7708 	DATA 	Keypress: space
89.7716 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
89.7758 	EXP 	window1: recordFrameIntervals = False
89.7871 	EXP 	text: autoDraw = False
89.7871 	EXP 	text: text = u'tango'
89.7871 	EXP 	text: autoDraw = True
89.7874 	EXP 	window1: recordFrameIntervals = False
91.2046 	DATA 	Keypress: space
91.2054 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
91.2095 	EXP 	window1: recordFrameIntervals = False
91.2206 	EXP 	text: autoDraw = False
91.2206 	EXP 	text: text = u'pala'
91.2206 	EXP 	text: autoDraw = True
91.2210 	EXP 	window1: recordFrameIntervals = False
93.3390 	DATA 	Keypress: space
93.3398 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
93.3439 	EXP 	window1: recordFrameIntervals = False
93.3543 	EXP 	text: autoDraw = False
93.3543 	EXP 	text: text = u'alto'
93.3543 	EXP 	text: autoDraw = True
93.3546 	EXP 	window1: recordFrameIntervals = False
94.4715 	DATA 	Keypress: space
94.4724 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
94.4761 	EXP 	window1: recordFrameIntervals = False
94.4877 	EXP 	text: autoDraw = False
94.4877 	EXP 	text: text = u'algo'
94.4877 	EXP 	text: autoDraw = True
94.4881 	EXP 	window1: recordFrameIntervals = False
95.9392 	DATA 	Keypress: space
