0.3304 	WARNING 	Movie2 stim could not be imported and won't be available
44.3262 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
44.3308 	EXP 	window1: recordFrameIntervals = False
44.3413 	EXP 	text: autoDraw = False
44.3413 	EXP 	text: text = u'enano'
44.3413 	EXP 	text: autoDraw = True
44.3418 	EXP 	window1: recordFrameIntervals = False
46.6415 	DATA 	Keypress: space
46.6423 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
46.6464 	EXP 	window1: recordFrameIntervals = False
46.6580 	EXP 	text: autoDraw = False
46.6580 	EXP 	text: text = u'hincha'
46.6580 	EXP 	text: autoDraw = True
46.6583 	EXP 	window1: recordFrameIntervals = False
48.4918 	DATA 	Keypress: space
48.4926 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
48.4978 	EXP 	window1: recordFrameIntervals = False
48.5084 	EXP 	text: autoDraw = False
48.5084 	EXP 	text: text = u'a\xf1o'
48.5084 	EXP 	text: autoDraw = True
48.5087 	EXP 	window1: recordFrameIntervals = False
50.5425 	DATA 	Keypress: space
50.5433 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
50.5473 	EXP 	window1: recordFrameIntervals = False
50.5590 	EXP 	text: autoDraw = False
50.5590 	EXP 	text: text = u'tango'
50.5590 	EXP 	text: autoDraw = True
50.5593 	EXP 	window1: recordFrameIntervals = False
52.2265 	DATA 	Keypress: space
52.2274 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
52.2315 	EXP 	window1: recordFrameIntervals = False
52.2419 	EXP 	text: autoDraw = False
52.2419 	EXP 	text: text = u'pala'
52.2419 	EXP 	text: autoDraw = True
52.2421 	EXP 	window1: recordFrameIntervals = False
54.0427 	DATA 	Keypress: space
54.0435 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
54.0475 	EXP 	window1: recordFrameIntervals = False
54.0592 	EXP 	text: autoDraw = False
54.0592 	EXP 	text: text = u'alto'
54.0592 	EXP 	text: autoDraw = True
54.0595 	EXP 	window1: recordFrameIntervals = False
56.0927 	DATA 	Keypress: space
56.0936 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
56.0973 	EXP 	window1: recordFrameIntervals = False
56.1089 	EXP 	text: autoDraw = False
56.1089 	EXP 	text: text = u'algo'
56.1089 	EXP 	text: autoDraw = True
56.1092 	EXP 	window1: recordFrameIntervals = False
57.8937 	DATA 	Keypress: space
57.8945 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
57.8982 	EXP 	window1: recordFrameIntervals = False
57.9099 	EXP 	text: autoDraw = False
57.9099 	EXP 	text: text = u'para'
57.9099 	EXP 	text: autoDraw = True
57.9102 	EXP 	window1: recordFrameIntervals = False
59.7601 	DATA 	Keypress: space
59.7609 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
59.7649 	EXP 	window1: recordFrameIntervals = False
59.7765 	EXP 	text: autoDraw = False
59.7765 	EXP 	text: text = u'corre'
59.7765 	EXP 	text: autoDraw = True
59.7770 	EXP 	window1: recordFrameIntervals = False
61.8107 	DATA 	Keypress: space
61.8115 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
61.8178 	EXP 	window1: recordFrameIntervals = False
61.8268 	EXP 	text: autoDraw = False
61.8268 	EXP 	text: text = u'Enrique'
61.8268 	EXP 	text: autoDraw = True
61.8271 	EXP 	window1: recordFrameIntervals = False
63.8435 	DATA 	Keypress: space
63.8443 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
63.8493 	EXP 	window1: recordFrameIntervals = False
63.8605 	EXP 	text: autoDraw = False
63.8605 	EXP 	text: text = u'Rosa'
63.8605 	EXP 	text: autoDraw = True
63.8609 	EXP 	window1: recordFrameIntervals = False
66.1441 	DATA 	Keypress: space
66.1450 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
66.1502 	EXP 	window1: recordFrameIntervals = False
66.1604 	EXP 	text: autoDraw = False
66.1604 	EXP 	text: text = u'Israel'
66.1604 	EXP 	text: autoDraw = True
66.1607 	EXP 	window1: recordFrameIntervals = False
68.3110 	DATA 	Keypress: space
68.3118 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
68.3208 	EXP 	window1: recordFrameIntervals = False
68.3273 	EXP 	text: autoDraw = False
68.3273 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
68.3273 	EXP 	text: autoDraw = True
68.3276 	EXP 	window1: recordFrameIntervals = False
71.1612 	DATA 	Keypress: space
71.1621 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
71.1700 	EXP 	window1: recordFrameIntervals = False
71.1777 	EXP 	text: autoDraw = False
71.1777 	EXP 	text: text = u'\xbfVienes a las 6?'
71.1777 	EXP 	text: autoDraw = True
71.1779 	EXP 	window1: recordFrameIntervals = False
74.6458 	DATA 	Keypress: space
74.6467 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
74.7163 	EXP 	window1: recordFrameIntervals = False
74.7293 	EXP 	text: autoDraw = False
74.7293 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
74.7293 	EXP 	text: autoDraw = True
74.7295 	EXP 	window1: recordFrameIntervals = False
148.4402 	DATA 	Keypress: space
148.4562 	EXP 	text: autoDraw = False
148.4562 	EXP 	text_3: autoDraw = True
151.0566 	DATA 	Keypress: space
