0.3431 	WARNING 	Movie2 stim could not be imported and won't be available
77.9643 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
77.9670 	EXP 	window1: recordFrameIntervals = False
77.9803 	EXP 	text: autoDraw = False
77.9803 	EXP 	text: text = u'enano'
77.9803 	EXP 	text: autoDraw = True
77.9805 	EXP 	window1: recordFrameIntervals = False
80.0806 	DATA 	Keypress: space
80.0810 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
80.0839 	EXP 	window1: recordFrameIntervals = False
80.0973 	EXP 	text: autoDraw = False
80.0973 	EXP 	text: text = u'hincha'
80.0973 	EXP 	text: autoDraw = True
80.0974 	EXP 	window1: recordFrameIntervals = False
82.0308 	DATA 	Keypress: space
82.0312 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
82.0346 	EXP 	window1: recordFrameIntervals = False
82.0474 	EXP 	text: autoDraw = False
82.0474 	EXP 	text: text = u'a\xf1o'
82.0474 	EXP 	text: autoDraw = True
82.0475 	EXP 	window1: recordFrameIntervals = False
83.6520 	DATA 	Keypress: space
83.6679 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
83.6704 	EXP 	window1: recordFrameIntervals = False
83.6843 	EXP 	text: autoDraw = False
83.6843 	EXP 	text: text = u'tango'
83.6843 	EXP 	text: autoDraw = True
83.6844 	EXP 	window1: recordFrameIntervals = False
85.4311 	DATA 	Keypress: space
85.4315 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
85.4339 	EXP 	window1: recordFrameIntervals = False
85.4476 	EXP 	text: autoDraw = False
85.4476 	EXP 	text: text = u'pala'
85.4476 	EXP 	text: autoDraw = True
85.4478 	EXP 	window1: recordFrameIntervals = False
87.0482 	DATA 	Keypress: space
87.0486 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
87.0512 	EXP 	window1: recordFrameIntervals = False
87.0644 	EXP 	text: autoDraw = False
87.0644 	EXP 	text: text = u'alto'
87.0644 	EXP 	text: autoDraw = True
87.0645 	EXP 	window1: recordFrameIntervals = False
88.7317 	DATA 	Keypress: space
88.7321 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
88.7344 	EXP 	window1: recordFrameIntervals = False
88.7481 	EXP 	text: autoDraw = False
88.7481 	EXP 	text: text = u'algo'
88.7481 	EXP 	text: autoDraw = True
88.7482 	EXP 	window1: recordFrameIntervals = False
90.3649 	DATA 	Keypress: space
90.3653 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
90.3676 	EXP 	window1: recordFrameIntervals = False
90.3815 	EXP 	text: autoDraw = False
90.3815 	EXP 	text: text = u'para'
90.3815 	EXP 	text: autoDraw = True
90.3816 	EXP 	window1: recordFrameIntervals = False
92.0151 	DATA 	Keypress: space
92.0155 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
92.0181 	EXP 	window1: recordFrameIntervals = False
92.0314 	EXP 	text: autoDraw = False
92.0314 	EXP 	text: text = u'corre'
92.0314 	EXP 	text: autoDraw = True
92.0315 	EXP 	window1: recordFrameIntervals = False
93.6155 	DATA 	Keypress: space
93.6159 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
93.6203 	EXP 	window1: recordFrameIntervals = False
93.6318 	EXP 	text: autoDraw = False
93.6318 	EXP 	text: text = u'Enrique'
93.6318 	EXP 	text: autoDraw = True
93.6319 	EXP 	window1: recordFrameIntervals = False
95.4821 	DATA 	Keypress: space
95.4824 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
95.4859 	EXP 	window1: recordFrameIntervals = False
95.4984 	EXP 	text: autoDraw = False
95.4984 	EXP 	text: text = u'Rosa'
95.4984 	EXP 	text: autoDraw = True
95.4985 	EXP 	window1: recordFrameIntervals = False
97.1158 	DATA 	Keypress: space
97.1162 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
97.1199 	EXP 	window1: recordFrameIntervals = False
97.1322 	EXP 	text: autoDraw = False
97.1322 	EXP 	text: text = u'Israel'
97.1322 	EXP 	text: autoDraw = True
97.1324 	EXP 	window1: recordFrameIntervals = False
98.8157 	DATA 	Keypress: space
98.8161 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
98.8243 	EXP 	window1: recordFrameIntervals = False
98.8324 	EXP 	text: autoDraw = False
98.8324 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
98.8324 	EXP 	text: autoDraw = True
98.8326 	EXP 	window1: recordFrameIntervals = False
100.9159 	DATA 	Keypress: space
100.9163 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
100.9222 	EXP 	window1: recordFrameIntervals = False
100.9324 	EXP 	text: autoDraw = False
100.9324 	EXP 	text: text = u'\xbfVienes a las 6?'
100.9324 	EXP 	text: autoDraw = True
100.9325 	EXP 	window1: recordFrameIntervals = False
103.5497 	DATA 	Keypress: space
103.5501 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
103.6175 	EXP 	window1: recordFrameIntervals = False
103.6327 	EXP 	text: autoDraw = False
103.6327 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
103.6327 	EXP 	text: autoDraw = True
103.6328 	EXP 	window1: recordFrameIntervals = False
158.4885 	DATA 	Keypress: space
158.5047 	EXP 	text: autoDraw = False
158.5047 	EXP 	text_3: autoDraw = True
164.2723 	DATA 	Keypress: space
