0.7994 	WARNING 	Movie2 stim could not be imported and won't be available
88.9166 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
88.9194 	EXP 	window1: recordFrameIntervals = False
88.9323 	EXP 	text: autoDraw = False
88.9323 	EXP 	text: text = u'enano'
88.9323 	EXP 	text: autoDraw = True
88.9324 	EXP 	window1: recordFrameIntervals = False
90.4830 	DATA 	Keypress: space
90.4834 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
90.4863 	EXP 	window1: recordFrameIntervals = False
90.4992 	EXP 	text: autoDraw = False
90.4992 	EXP 	text: text = u'hincha'
90.4992 	EXP 	text: autoDraw = True
90.4993 	EXP 	window1: recordFrameIntervals = False
91.6997 	DATA 	Keypress: space
91.7006 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
91.7078 	EXP 	window1: recordFrameIntervals = False
91.7164 	EXP 	text: autoDraw = False
91.7164 	EXP 	text: text = u'a\xf1o'
91.7164 	EXP 	text: autoDraw = True
91.7166 	EXP 	window1: recordFrameIntervals = False
92.9198 	DATA 	Keypress: space
92.9202 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
92.9228 	EXP 	window1: recordFrameIntervals = False
92.9365 	EXP 	text: autoDraw = False
92.9365 	EXP 	text: text = u'tango'
92.9365 	EXP 	text: autoDraw = True
92.9366 	EXP 	window1: recordFrameIntervals = False
93.9199 	DATA 	Keypress: space
93.9203 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
93.9227 	EXP 	window1: recordFrameIntervals = False
93.9365 	EXP 	text: autoDraw = False
93.9365 	EXP 	text: text = u'pala'
93.9365 	EXP 	text: autoDraw = True
93.9365 	EXP 	window1: recordFrameIntervals = False
95.0034 	DATA 	Keypress: space
95.0038 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
95.0066 	EXP 	window1: recordFrameIntervals = False
95.0201 	EXP 	text: autoDraw = False
95.0201 	EXP 	text: text = u'alto'
95.0201 	EXP 	text: autoDraw = True
95.0203 	EXP 	window1: recordFrameIntervals = False
96.0028 	DATA 	Keypress: space
96.0032 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
96.0055 	EXP 	window1: recordFrameIntervals = False
96.0167 	EXP 	text: autoDraw = False
96.0167 	EXP 	text: text = u'algo'
96.0167 	EXP 	text: autoDraw = True
96.0168 	EXP 	window1: recordFrameIntervals = False
96.9205 	DATA 	Keypress: space
96.9209 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
96.9232 	EXP 	window1: recordFrameIntervals = False
96.9368 	EXP 	text: autoDraw = False
96.9368 	EXP 	text: text = u'para'
96.9368 	EXP 	text: autoDraw = True
96.9370 	EXP 	window1: recordFrameIntervals = False
97.8668 	DATA 	Keypress: space
97.8672 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
97.8699 	EXP 	window1: recordFrameIntervals = False
97.8834 	EXP 	text: autoDraw = False
97.8834 	EXP 	text: text = u'corre'
97.8834 	EXP 	text: autoDraw = True
97.8835 	EXP 	window1: recordFrameIntervals = False
98.8336 	DATA 	Keypress: space
98.8340 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
98.8384 	EXP 	window1: recordFrameIntervals = False
98.8501 	EXP 	text: autoDraw = False
98.8501 	EXP 	text: text = u'Enrique'
98.8501 	EXP 	text: autoDraw = True
98.8503 	EXP 	window1: recordFrameIntervals = False
100.0204 	DATA 	Keypress: space
100.0208 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
100.0243 	EXP 	window1: recordFrameIntervals = False
100.0371 	EXP 	text: autoDraw = False
100.0371 	EXP 	text: text = u'Rosa'
100.0371 	EXP 	text: autoDraw = True
100.0372 	EXP 	window1: recordFrameIntervals = False
101.1672 	DATA 	Keypress: space
101.1676 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
101.1713 	EXP 	window1: recordFrameIntervals = False
101.1836 	EXP 	text: autoDraw = False
101.1836 	EXP 	text: text = u'Israel'
101.1836 	EXP 	text: autoDraw = True
101.1838 	EXP 	window1: recordFrameIntervals = False
103.9379 	DATA 	Keypress: space
103.9383 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
103.9480 	EXP 	window1: recordFrameIntervals = False
103.9710 	EXP 	text: autoDraw = False
103.9710 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
103.9710 	EXP 	text: autoDraw = True
103.9713 	EXP 	window1: recordFrameIntervals = False
105.8180 	DATA 	Keypress: space
105.8184 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
105.8242 	EXP 	window1: recordFrameIntervals = False
105.8343 	EXP 	text: autoDraw = False
105.8343 	EXP 	text: text = u'\xbfVienes a las 6?'
105.8343 	EXP 	text: autoDraw = True
105.8344 	EXP 	window1: recordFrameIntervals = False
107.4013 	DATA 	Keypress: space
107.4018 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
107.4713 	EXP 	window1: recordFrameIntervals = False
107.4843 	EXP 	text: autoDraw = False
107.4843 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
107.4843 	EXP 	text: autoDraw = True
107.4844 	EXP 	window1: recordFrameIntervals = False
166.4733 	DATA 	Keypress: space
166.4899 	EXP 	text: autoDraw = False
166.4899 	EXP 	text_3: autoDraw = True
168.1248 	DATA 	Keypress: space
