0.3335 	WARNING 	Movie2 stim could not be imported and won't be available
156.6823 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
156.6864 	EXP 	window1: recordFrameIntervals = False
156.6980 	EXP 	text: autoDraw = False
156.6980 	EXP 	text: text = u'enano'
156.6980 	EXP 	text: autoDraw = True
156.6984 	EXP 	window1: recordFrameIntervals = False
158.2486 	DATA 	Keypress: space
158.2494 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
158.2535 	EXP 	window1: recordFrameIntervals = False
158.2652 	EXP 	text: autoDraw = False
158.2652 	EXP 	text: text = u'hincha'
158.2652 	EXP 	text: autoDraw = True
158.2654 	EXP 	window1: recordFrameIntervals = False
159.9317 	DATA 	Keypress: space
159.9322 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
159.9363 	EXP 	window1: recordFrameIntervals = False
159.9478 	EXP 	text: autoDraw = False
159.9478 	EXP 	text: text = u'a\xf1o'
159.9478 	EXP 	text: autoDraw = True
159.9482 	EXP 	window1: recordFrameIntervals = False
161.2987 	DATA 	Keypress: space
161.2995 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
161.3035 	EXP 	window1: recordFrameIntervals = False
161.3152 	EXP 	text: autoDraw = False
161.3152 	EXP 	text: text = u'tango'
161.3152 	EXP 	text: autoDraw = True
161.3155 	EXP 	window1: recordFrameIntervals = False
162.7830 	DATA 	Keypress: space
162.7838 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
162.7879 	EXP 	window1: recordFrameIntervals = False
162.7982 	EXP 	text: autoDraw = False
162.7982 	EXP 	text: text = u'pala'
162.7982 	EXP 	text: autoDraw = True
162.7985 	EXP 	window1: recordFrameIntervals = False
164.3161 	DATA 	Keypress: space
164.3169 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
164.3210 	EXP 	window1: recordFrameIntervals = False
164.3327 	EXP 	text: autoDraw = False
164.3327 	EXP 	text: text = u'alto'
164.3327 	EXP 	text: autoDraw = True
164.3333 	EXP 	window1: recordFrameIntervals = False
165.5833 	DATA 	Keypress: space
165.5842 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
165.5878 	EXP 	window1: recordFrameIntervals = False
165.5995 	EXP 	text: autoDraw = False
165.5995 	EXP 	text: text = u'algo'
165.5995 	EXP 	text: autoDraw = True
165.5998 	EXP 	window1: recordFrameIntervals = False
167.0159 	DATA 	Keypress: space
167.0167 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
167.0206 	EXP 	window1: recordFrameIntervals = False
167.0321 	EXP 	text: autoDraw = False
