0.3373 	WARNING 	Movie2 stim could not be imported and won't be available
94.3982 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
94.4010 	EXP 	window1: recordFrameIntervals = False
94.4143 	EXP 	text: autoDraw = False
94.4143 	EXP 	text: text = u'enano'
94.4143 	EXP 	text: autoDraw = True
94.4145 	EXP 	window1: recordFrameIntervals = False
96.9651 	DATA 	Keypress: space
96.9655 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
96.9683 	EXP 	window1: recordFrameIntervals = False
96.9814 	EXP 	text: autoDraw = False
96.9814 	EXP 	text: text = u'hincha'
96.9814 	EXP 	text: autoDraw = True
96.9815 	EXP 	window1: recordFrameIntervals = False
99.0650 	DATA 	Keypress: space
99.0654 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
99.0690 	EXP 	window1: recordFrameIntervals = False
99.0814 	EXP 	text: autoDraw = False
99.0814 	EXP 	text: text = u'a\xf1o'
99.0814 	EXP 	text: autoDraw = True
99.0815 	EXP 	window1: recordFrameIntervals = False
101.2485 	DATA 	Keypress: space
101.2490 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
101.2517 	EXP 	window1: recordFrameIntervals = False
101.2651 	EXP 	text: autoDraw = False
101.2651 	EXP 	text: text = u'tango'
101.2651 	EXP 	text: autoDraw = True
101.2652 	EXP 	window1: recordFrameIntervals = False
103.2154 	DATA 	Keypress: space
103.2158 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
103.2181 	EXP 	window1: recordFrameIntervals = False
103.2319 	EXP 	text: autoDraw = False
103.2319 	EXP 	text: text = u'pala'
103.2319 	EXP 	text: autoDraw = True
103.2321 	EXP 	window1: recordFrameIntervals = False
105.3192 	DATA 	Keypress: space
105.3196 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
105.3221 	EXP 	window1: recordFrameIntervals = False
105.3358 	EXP 	text: autoDraw = False
105.3358 	EXP 	text: text = u'alto'
105.3358 	EXP 	text: autoDraw = True
105.3360 	EXP 	window1: recordFrameIntervals = False
107.3361 	DATA 	Keypress: space
107.3366 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
107.3389 	EXP 	window1: recordFrameIntervals = False
107.3527 	EXP 	text: autoDraw = False
107.3527 	EXP 	text: text = u'algo'
107.3527 	EXP 	text: autoDraw = True
107.3528 	EXP 	window1: recordFrameIntervals = False
109.5661 	DATA 	Keypress: space
109.5665 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
109.5690 	EXP 	window1: recordFrameIntervals = False
109.5823 	EXP 	text: autoDraw = False
109.5823 	EXP 	text: text = u'para'
109.5823 	EXP 	text: autoDraw = True
109.5824 	EXP 	window1: recordFrameIntervals = False
111.6996 	DATA 	Keypress: space
111.7000 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
111.7027 	EXP 	window1: recordFrameIntervals = False
111.7162 	EXP 	text: autoDraw = False
111.7162 	EXP 	text: text = u'corre'
111.7162 	EXP 	text: autoDraw = True
111.7164 	EXP 	window1: recordFrameIntervals = False
114.1997 	DATA 	Keypress: space
114.2002 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
114.2049 	EXP 	window1: recordFrameIntervals = False
114.2164 	EXP 	text: autoDraw = False
114.2164 	EXP 	text: text = u'Enrique'
114.2164 	EXP 	text: autoDraw = True
114.2165 	EXP 	window1: recordFrameIntervals = False
116.6833 	DATA 	Keypress: space
116.6838 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
116.6877 	EXP 	window1: recordFrameIntervals = False
116.6998 	EXP 	text: autoDraw = False
116.6998 	EXP 	text: text = u'Rosa'
116.6998 	EXP 	text: autoDraw = True
116.6999 	EXP 	window1: recordFrameIntervals = False
119.4670 	DATA 	Keypress: space
119.4674 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
119.4713 	EXP 	window1: recordFrameIntervals = False
119.4835 	EXP 	text: autoDraw = False
119.4835 	EXP 	text: text = u'Israel'
119.4835 	EXP 	text: autoDraw = True
119.4837 	EXP 	window1: recordFrameIntervals = False
121.4838 	DATA 	Keypress: space
121.4842 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
121.4923 	EXP 	window1: recordFrameIntervals = False
121.5004 	EXP 	text: autoDraw = False
121.5004 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
121.5004 	EXP 	text: autoDraw = True
121.5006 	EXP 	window1: recordFrameIntervals = False
124.2175 	DATA 	Keypress: space
124.2179 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
124.2238 	EXP 	window1: recordFrameIntervals = False
124.2340 	EXP 	text: autoDraw = False
124.2340 	EXP 	text: text = u'\xbfVienes a las 6?'
124.2340 	EXP 	text: autoDraw = True
124.2341 	EXP 	window1: recordFrameIntervals = False
126.6679 	DATA 	Keypress: space
126.6683 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
126.7368 	EXP 	window1: recordFrameIntervals = False
126.7509 	EXP 	text: autoDraw = False
126.7509 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
126.7509 	EXP 	text: autoDraw = True
126.7510 	EXP 	window1: recordFrameIntervals = False
185.6899 	DATA 	Keypress: space
185.7059 	EXP 	text: autoDraw = False
185.7059 	EXP 	text_3: autoDraw = True
195.5246 	DATA 	Keypress: space
