0.3386 	WARNING 	Movie2 stim could not be imported and won't be available
50.6807 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
50.6834 	EXP 	window1: recordFrameIntervals = False
50.6967 	EXP 	text: autoDraw = False
50.6967 	EXP 	text: text = u'enano'
50.6967 	EXP 	text: autoDraw = True
50.6969 	EXP 	window1: recordFrameIntervals = False
52.1173 	DATA 	Keypress: space
52.1177 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
52.1204 	EXP 	window1: recordFrameIntervals = False
52.1334 	EXP 	text: autoDraw = False
52.1334 	EXP 	text: text = u'hincha'
52.1334 	EXP 	text: autoDraw = True
52.1336 	EXP 	window1: recordFrameIntervals = False
53.6174 	DATA 	Keypress: space
53.6178 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
53.6214 	EXP 	window1: recordFrameIntervals = False
53.6338 	EXP 	text: autoDraw = False
53.6338 	EXP 	text: text = u'a\xf1o'
53.6338 	EXP 	text: autoDraw = True
53.6340 	EXP 	window1: recordFrameIntervals = False
55.0139 	DATA 	Keypress: space
55.0143 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
55.0168 	EXP 	window1: recordFrameIntervals = False
55.0304 	EXP 	text: autoDraw = False
55.0304 	EXP 	text: text = u'tango'
55.0304 	EXP 	text: autoDraw = True
55.0306 	EXP 	window1: recordFrameIntervals = False
56.5139 	DATA 	Keypress: space
56.5143 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
56.5167 	EXP 	window1: recordFrameIntervals = False
56.5304 	EXP 	text: autoDraw = False
56.5304 	EXP 	text: text = u'pala'
56.5304 	EXP 	text: autoDraw = True
56.5306 	EXP 	window1: recordFrameIntervals = False
57.9308 	DATA 	Keypress: space
57.9312 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
57.9339 	EXP 	window1: recordFrameIntervals = False
57.9474 	EXP 	text: autoDraw = False
57.9474 	EXP 	text: text = u'alto'
57.9474 	EXP 	text: autoDraw = True
57.9475 	EXP 	window1: recordFrameIntervals = False
59.3476 	DATA 	Keypress: space
59.3480 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
59.3504 	EXP 	window1: recordFrameIntervals = False
59.3639 	EXP 	text: autoDraw = False
59.3639 	EXP 	text: text = u'algo'
59.3639 	EXP 	text: autoDraw = True
59.3640 	EXP 	window1: recordFrameIntervals = False
60.6310 	DATA 	Keypress: space
60.6314 	EXP 	New trial (rep=0, index=19): {u'stim': u'para'}
60.6337 	EXP 	window1: recordFrameIntervals = False
60.6474 	EXP 	text: autoDraw = False
60.6474 	EXP 	text: text = u'para'
60.6474 	EXP 	text: autoDraw = True
60.6475 	EXP 	window1: recordFrameIntervals = False
62.1515 	DATA 	Keypress: space
62.1519 	EXP 	New trial (rep=0, index=20): {u'stim': u'corre'}
62.1546 	EXP 	window1: recordFrameIntervals = False
62.1680 	EXP 	text: autoDraw = False
62.1680 	EXP 	text: text = u'corre'
62.1680 	EXP 	text: autoDraw = True
62.1681 	EXP 	window1: recordFrameIntervals = False
63.5146 	DATA 	Keypress: space
63.5150 	EXP 	New trial (rep=0, index=21): {u'stim': u'Enrique'}
63.5197 	EXP 	window1: recordFrameIntervals = False
63.5312 	EXP 	text: autoDraw = False
63.5312 	EXP 	text: text = u'Enrique'
63.5312 	EXP 	text: autoDraw = True
63.5314 	EXP 	window1: recordFrameIntervals = False
65.0816 	DATA 	Keypress: space
65.0820 	EXP 	New trial (rep=0, index=22): {u'stim': u'Rosa'}
65.0857 	EXP 	window1: recordFrameIntervals = False
65.0980 	EXP 	text: autoDraw = False
65.0980 	EXP 	text: text = u'Rosa'
65.0980 	EXP 	text: autoDraw = True
65.0982 	EXP 	window1: recordFrameIntervals = False
66.4818 	DATA 	Keypress: space
66.4826 	EXP 	New trial (rep=0, index=23): {u'stim': u'Israel'}
66.4871 	EXP 	window1: recordFrameIntervals = False
66.4982 	EXP 	text: autoDraw = False
66.4982 	EXP 	text: text = u'Israel'
66.4982 	EXP 	text: autoDraw = True
66.4984 	EXP 	window1: recordFrameIntervals = False
67.9818 	DATA 	Keypress: space
67.9822 	EXP 	New trial (rep=0, index=24): {u'stim': u'\xbfCu\xe1ndo vienes?'}
67.9909 	EXP 	window1: recordFrameIntervals = False
67.9983 	EXP 	text: autoDraw = False
67.9983 	EXP 	text: text = u'\xbfCu\xe1ndo vienes?'
67.9983 	EXP 	text: autoDraw = True
67.9985 	EXP 	window1: recordFrameIntervals = False
70.1655 	DATA 	Keypress: space
70.1659 	EXP 	New trial (rep=0, index=25): {u'stim': u'\xbfVienes a las 6?'}
70.1719 	EXP 	window1: recordFrameIntervals = False
70.1842 	EXP 	text: autoDraw = False
70.1842 	EXP 	text: text = u'\xbfVienes a las 6?'
70.1842 	EXP 	text: autoDraw = True
70.1844 	EXP 	window1: recordFrameIntervals = False
72.6491 	DATA 	Keypress: space
72.6495 	EXP 	New trial (rep=0, index=26): {u'stim': u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'}
72.7172 	EXP 	window1: recordFrameIntervals = False
72.7358 	EXP 	text: autoDraw = False
72.7358 	EXP 	text: text = u'El viento norte y el sol porfiaban sobre cu\xe1l de ellos era el m\xe1s fuerte, cuando acert\xf3 a pasar un viajero envuelto en ancha capa. Convinieron en que quien antes lograra obligar al viajero a quitarse la capa ser\xeda considerado m\xe1s poderoso. El viento norte sopl\xf3 con gran furia, pero cuanto m\xe1s soplaba, m\xe1s se arrebujaba en su capa el viajero; por fin el viento norte abandon\xf3 la empresa. Entonces brill\xf3 el sol con ardor, e inmediatamente se despoj\xf3 de su capa el viajero; por lo que el viento norte hubo de reconocer la superioridad del sol.'
72.7358 	EXP 	text: autoDraw = True
72.7359 	EXP 	window1: recordFrameIntervals = False
126.2042 	DATA 	Keypress: space
126.2208 	EXP 	text: autoDraw = False
126.2208 	EXP 	text_3: autoDraw = True
127.6045 	DATA 	Keypress: space
