0.3382 	WARNING 	Movie2 stim could not be imported and won't be available
45.3237 	EXP 	New trial (rep=0, index=12): {u'stim': u'enano'}
45.3277 	EXP 	window1: recordFrameIntervals = False
45.3394 	EXP 	text: autoDraw = False
45.3394 	EXP 	text: text = u'enano'
45.3394 	EXP 	text: autoDraw = True
45.3396 	EXP 	window1: recordFrameIntervals = False
46.8237 	DATA 	Keypress: space
46.8245 	EXP 	New trial (rep=0, index=13): {u'stim': u'hincha'}
46.8286 	EXP 	window1: recordFrameIntervals = False
46.8390 	EXP 	text: autoDraw = False
46.8390 	EXP 	text: text = u'hincha'
46.8390 	EXP 	text: autoDraw = True
46.8393 	EXP 	window1: recordFrameIntervals = False
48.0736 	DATA 	Keypress: space
48.0744 	EXP 	New trial (rep=0, index=14): {u'stim': u'a\xf1o'}
48.0790 	EXP 	window1: recordFrameIntervals = False
48.0893 	EXP 	text: autoDraw = False
48.0893 	EXP 	text: text = u'a\xf1o'
48.0893 	EXP 	text: autoDraw = True
48.0898 	EXP 	window1: recordFrameIntervals = False
49.4068 	DATA 	Keypress: space
49.4076 	EXP 	New trial (rep=0, index=15): {u'stim': u'tango'}
49.4115 	EXP 	window1: recordFrameIntervals = False
49.4229 	EXP 	text: autoDraw = False
49.4229 	EXP 	text: text = u'tango'
49.4229 	EXP 	text: autoDraw = True
49.4232 	EXP 	window1: recordFrameIntervals = False
50.5909 	DATA 	Keypress: space
50.5917 	EXP 	New trial (rep=0, index=16): {u'stim': u'pala'}
50.5956 	EXP 	window1: recordFrameIntervals = False
50.6073 	EXP 	text: autoDraw = False
50.6073 	EXP 	text: text = u'pala'
50.6073 	EXP 	text: autoDraw = True
50.6077 	EXP 	window1: recordFrameIntervals = False
51.7737 	DATA 	Keypress: space
51.7745 	EXP 	New trial (rep=0, index=17): {u'stim': u'alto'}
51.7785 	EXP 	window1: recordFrameIntervals = False
51.7900 	EXP 	text: autoDraw = False
51.7900 	EXP 	text: text = u'alto'
51.7900 	EXP 	text: autoDraw = True
51.7903 	EXP 	window1: recordFrameIntervals = False
52.9915 	DATA 	Keypress: space
53.0079 	EXP 	New trial (rep=0, index=18): {u'stim': u'algo'}
